key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,series_name,collection_term
pch_59,PCH1-59,N,スイートドーナツボトムス,ボトムス,70061,茶,スイートハニー,ラブリー,300,1-18,第1弾,
pch_60,PCH1-60,N,スイートストライプシューズ,シューズ,70062,茶,スイートハニー,ラブリー,350,1-18,第1弾,
pch_61,PCH1-61,N,モノトーンフリルカーデ,トップス,70046,白,ブランドなし,クール,400,1-19,第1弾,
pch_62,PCH1-62,N,モノトーンフリルスカート,ボトムス,70047,黒,ブランドなし,クール,300,1-19,第1弾,
pch_63,PCH1-63,N,モノトーンパンプス,シューズ,70048,紫,ブランドなし,クール,350,1-19,第1弾,
pch_64,PCH1-64,N,グリーンチェックワンピ,ワンピース,70049,緑,ブランドなし,クール,600,1-20,第1弾,
pch_65,PCH1-65,N,グリーンチェックリボンシューズ,シューズ,70050,黒,ブランドなし,クール,300,1-20,第1弾,
pch_66,PCH1-66,SR,ピンクフラワーブーケ,パシャッとアイテム,70089,ピンク,スイートハニー,ラブリー,600,1-PI,第1弾,
pch_67,PCH1-67,SR,ミルキーアイスクリーム,パシャッとアイテム,70091,ピンク,スイートハニー,ラブリー,600,1-PI,第1弾,
pch_68,PCH1-68,SR,カラフルキャンディー,パシャッとアイテム,70093,水色,ガールズエール,ポップ,600,1-PI,第1弾,
pch_69,PCH1-69,R,ショートケーキ,パシャッとアイテム,70090,白,スイートハニー,ラブリー,500,1-PI,第1弾,
pch_70,PCH1-70,R,スタンダードマイク,パシャッとアイテム,70092,黒,ガールズエール,ポップ,500,1-PI,第1弾,
