key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,series_name,collection_term
jp_023,JP-023,SR,フラワーパーティイエローヘアアクセ,ヘアアクセ,,黄,キューティーハピネス,ラブリー,700,JP-07,ジュエルパクト,
jp_024,JP-024,SR,フラワーパーティブルートップス,トップス,,青,キューティーハピネス,ラブリー,800,JP-08,ジュエルパクト,
jp_025,JP-025,SR,フラワーパーティブルースカート,ボトムス,,青,キューティーハピネス,ラブリー,700,JP-08,ジュエルパクト,
jp_026,JP-026,SR,フラワーパーティブルーシューズ,シューズ,,青,キューティーハピネス,ラブリー,750,JP-08,ジュエルパクト,
jp_027,JP-027,SR,フラワーパーティブルーヘアアクセ,ヘアアクセ,,青,キューティーハピネス,ラブリー,700,JP-08,ジュエルパクト,
jp_028,JP-028,SR,フラワーパーティゴールドトップス,トップス,,ゴールド,キューティーハピネス,ラブリー,800,JP-09,ジュエルパクト,
jp_029,JP-029,SR,フラワーパーティゴールドスカート,ボトムス,,ゴールド,キューティーハピネス,ラブリー,700,JP-09,ジュエルパクト,
jp_030,JP-030,SR,フラワーパーティゴールドシューズ,シューズ,,ゴールド,キューティーハピネス,ラブリー,750,JP-09,ジュエルパクト,
jp_031,JP-031,SR,フラワーパーティゴールドヘアアクセ,ヘアアクセ,,ゴールド,キューティーハピネス,ラブリー,700,JP-09,ジュエルパクト,
jp_032,JP-032,SR,フラワーパーティブラックトップス,トップス,,黒,キューティーハピネス,ラブリー,800,JP-10,ジュエルパクト,
jp_033,JP-033,SR,フラワーパーティブラックスカート,ボトムス,,黒,キューティーハピネス,ラブリー,700,JP-10,ジュエルパクト,
jp_034,JP-034,SR,フラワーパーティブラックシューズ,シューズ,,黒,キューティーハピネス,ラブリー,750,JP-10,ジュエルパクト,
jp_035,JP-035,SR,フラワーパーティブラックヘアアクセ,ヘアアクセ,,黒,キューティーハピネス,ラブリー,700,JP-10,ジュエルパクト,
jp_036,JP-036,SR,さくらひめあさぎトップス,トップス,,水色,スイートハニー,ラブリー,800,JP-11,ジュエルパクト,
jp_037,JP-037,SR,さくらひめあさぎスカート,スカート,,水色,スイートハニー,ラブリー,700,JP-11,ジュエルパクト,
jp_038,JP-038,SR,さくらひめあさぎシューズ,シューズ,,水色,スイートハニー,ラブリー,750,JP-11,ジュエルパクト,
jp_039,JP-039,SR,さくらひめあさぎヘアアクセ,ヘアアクセ,,水色,スイートハニー,ラブリー,700,JP-11,ジュエルパクト,
jp_040,JP-040,SR,ロータスチャイナグリーンブラウス,トップス,,緑,シークレットアリス,クール,700,JP-13,ジュエルパクト,
jp_041,JP-041,SR,ロータスチャイナグリーンスカート,スカート,,緑,シークレットアリス,クール,800,JP-13,ジュエルパクト,
jp_042,JP-042,SR,ロータスチャイナグリーンシューズ,シューズ,,緑,シークレットアリス,クール,750,JP-13,ジュエルパクト,
jp_043,JP-043,SR,ロータスチャイナグリーンヘアアクセ,ヘアアクセ,,黄,シークレットアリス,クール,750,JP-13,ジュエルパクト,
