key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,series_name,collection_term
pch5_56,PCH5-56,SR,クリスマスサンタレッドスカート,ボトムス,70559,赤,スイートハニー,ラブリー,600,5-15,第5弾12月チャンネル・1月チャンネル共通,
pch5_57,PCH5-57,SR,クリスマスサンタレッドシューズ,シューズ,70560,赤,スイートハニー,ラブリー,650,5-15,第5弾12月チャンネル・1月チャンネル共通,
pch5_58,PCH5-58,SR,クリスマスサンタレッドヘアアクセ,ヘアアクセ,70561,赤,スイートハニー,ラブリー,600,5-15,第5弾12月チャンネル・1月チャンネル共通,
pch5_59,PCH5-59,SR,クリスマスサンタホワイトトップス,トップス,70562,白,スイートハニー,ラブリー,700,5-16,第5弾12月チャンネル・1月チャンネル共通,
pch5_60,PCH5-60,SR,クリスマスサンタホワイトスカート,ボトムス,70563,白,スイートハニー,ラブリー,650,5-16,第5弾12月チャンネル・1月チャンネル共通,
pch5_61,PCH5-61,SR,クリスマスサンタホワイトシューズ,シューズ,70564,白,スイートハニー,ラブリー,600,5-16,第5弾12月チャンネル・1月チャンネル共通,
pch5_62,PCH5-62,SR,クリスマスサンタホワイトヘアアクセ,ヘアアクセ,70565,白,スイートハニー,ラブリー,600,5-16,第5弾12月チャンネル・1月チャンネル共通,
pch5_63,PCH5-63,SR,マジマジョピュアーズ！モモカトップス,トップス,70520,ピンク,ブランドなし,,700,5-6,第5弾12月チャンネル マジマジョピュアーズ！コラボ,2018年12月6日～2019年2月6日
pch5_64,PCH5-64,SR,マジマジョピュアーズ！モモカスカート,ボトムス,70521,ピンク,ブランドなし,,650,5-6,第5弾12月チャンネル マジマジョピュアーズ！コラボ,2018年12月6日～2019年2月6日
pch5_65,PCH5-65,SR,マジマジョピュアーズ！モモカシューズ,シューズ,70522,白,ブランドなし,,600,5-6,第5弾12月チャンネル マジマジョピュアーズ！コラボ,2018年12月6日～2019年2月6日
pch5_66,PCH5-66,SR,マジマジョピュアーズ！モモカヘアアクセ,ヘアアクセ,70523,白,ブランドなし,,600,5-6,第5弾12月チャンネル マジマジョピュアーズ！コラボ,2018年12月6日～2019年2月6日
pch5_67,PCH5-67,KR,メルティックスターグループキラッとワンピ,ワンピース,70566,黒,ドーリーワルツ,ラブリー,1900,5-17,第5弾1月チャンネル限定,
pch5_68,PCH5-68,KR,メルティックスターグループキラッとシューズ,シューズ,70567,白,ドーリーワルツ,ラブリー,900,5-17,第5弾1月チャンネル限定,
pch5_69,PCH5-69,KR,メルティックスターグループキラッとヘアアクセ,ヘアアクセ,70568,黒,ドーリーワルツ,ラブリー,900,5-17,第5弾1月チャンネル限定,
pch5_70,PCH5-70,PR,おはないっぱいおしょうがつももいろトップス,トップス,70569,ピンク,スイートハニー,ラブリー,850,5-18,第5弾1月チャンネル限定,
pch5_71,PCH5-71,PR,おはないっぱいおしょうがつももいろパンツ,ボトムス,70570,ピンク,スイートハニー,ラブリー,800,5-18,第5弾1月チャンネル限定,
pch5_72,PCH5-72,PR,おはないっぱいおしょうがつももいろシューズ,シューズ,70571,ピンク,スイートハニー,ラブリー,750,5-18,第5弾1月チャンネル限定,
pch5_73,PCH5-73,PR,おはないっぱいおしょうがつももいろヘアアクセ,ヘアアクセ,70572,ピンク,スイートハニー,ラブリー,750,5-18,第5弾1月チャンネル限定,
pch5_74,PCH5-74,PR,じょうねつカウガールトップス,トップス,70573,青,ロマンスビート,クール,800,5-19,第5弾1月チャンネル限定,
pch5_75,PCH5-75,PR,じょうねつカウガールパンツ,ボトムス,70574,赤,ロマンスビート,クール,850,5-19,第5弾1月チャンネル限定,
pch5_76,PCH5-76,PR,じょうねつカウガールシューズ,シューズ,70575,茶,ロマンスビート,クール,750,5-19,第5弾1月チャンネル限定,
pch5_77,PCH5-77,PR,じょうねつカウガールヘアアクセ,ヘアアクセ,70576,茶,ロマンスビート,クール,750,5-19,第5弾1月チャンネル限定,
pch5_78,PCH5-78,SR,ドレッシーストライプレッドトップス,トップス,70577,赤,プレシャスミューズ,プレミアム,700,5-20,第5弾1月チャンネル限定,
pch5_79,PCH5-79,SR,ドレッシーストライプレッドスカート,ボトムス,70578,赤,プレシャスミューズ,プレミアム,650,5-20,第5弾1月チャンネル限定,
pch5_80,PCH5-80,SR,ドレッシーストライプレッドシューズ,シューズ,70579,赤,プレシャスミューズ,プレミアム,600,5-20,第5弾1月チャンネル限定,
pch5_81,PCH5-81,SR,ドレッシーストライプレッドヘアアクセ,ヘアアクセ,70580,赤,プレシャスミューズ,プレミアム,600,5-20,第5弾1月チャンネル限定,
pch5_82,PCH5-82,SR,たそがれカウガールトップス,トップス,70581,水色,ロマンスビート,クール,700,5-21,第5弾1月チャンネル限定,
pch5_83,PCH5-83,SR,たそがれカウガールパンツ,ボトムス,70582,黄,ロマンスビート,クール,600,5-21,第5弾1月チャンネル限定,
pch5_84,PCH5-84,SR,たそがれカウガールシューズ,シューズ,70583,茶,ロマンスビート,クール,650,5-21,第5弾1月チャンネル限定,
pch5_85,PCH5-85,SR,たそがれカウガールヘアアクセ,ヘアアクセ,70584,茶,ロマンスビート,クール,600,5-21,第5弾1月チャンネル限定,
pch5_86,PCH5-86,SR,あったかシチュー,パシャっとアイテム,70585,赤,ガールズエール,ポップ,600,5-PI,第5弾1月チャンネル限定,
pch5_87,PCH5-87,SR,おはないっぱいおしょうがつふじいろトップス,トップス,70590,紫,スイートハニー,ラブリー,700,5-23,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_88,PCH5-88,SR,おはないっぱいおしょうがつふじいろパンツ,ボトムス,70591,紫,スイートハニー,ラブリー,650,5-23,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_89,PCH5-89,SR,おはないっぱいおしょうがつふじいろシューズ,シューズ,70592,紫,スイートハニー,ラブリー,600,5-23,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_90,PCH5-90,SR,おはないっぱいおしょうがつふじいろヘアアクセ,ヘアアクセ,70593,紫,スイートハニー,ラブリー,600,5-23,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_91,PCH5-91,SR,おはないっぱいおしょうがつだいだいトップス,トップス,70594,オレンジ,スイートハニー,ラブリー,600,5-24,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_92,PCH5-92,SR,おはないっぱいおしょうがつだいだいパンツ,ボトムス,70595,オレンジ,スイートハニー,ラブリー,700,5-24,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_93,PCH5-93,SR,おはないっぱいおしょうがつだいだいシューズ,シューズ,70596,オレンジ,スイートハニー,ラブリー,650,5-24,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_94,PCH5-94,SR,おはないっぱいおしょうがつだいだいヘアアクセ,ヘアアクセ,70597,オレンジ,スイートハニー,ラブリー,600,5-24,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_95,PCH5-95,SR,あけおめキュートワンピ,ワンピース,70714,ピンク,ブランドなし,,1200,5-25,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_96,PCH5-96,SR,あけおめキュートシューズ,シューズ,70715,白,ブランドなし,,600,5-25,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_97,PCH5-97,SR,あけおめキュートヘアアクセ,ヘアアクセ,70716,白,ブランドなし,,600,5-25,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_98,PCH5-98,SR,スパーキング☆フォックストップス,トップス,70717,黒,ブランドなし,,700,5-26,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_99,PCH5-99,SR,スパーキング☆フォックススカート,ボトムス,70718,ピンク,ブランドなし,,650,5-26,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_100,PCH5-100,SR,スパーキング☆フォックスシューズ,シューズ,70719,ピンク,ブランドなし,,600,5-26,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_101,PCH5-101,SR,スパーキング☆フォックスヘアアクセ,ヘアアクセ,70720,白,ブランドなし,,600,5-26,第5弾1月チャンネル おしょうがつコーデキャンペーン,2018年1月3日～2019年2月6日
pch5_102,PCH5-102,SR,カービィピンクパフィワンピ,ワンピース,70586,ピンク,ブランドなし,,1200,5-22,第5弾1月チャンネル 星のカービィコラボ,2019年1月3日～2019年3月6日
pch5_103,PCH5-103,SR,カービィピンクパフィシューズ,シューズ,70587,ピンク,ブランドなし,,600,5-22,第5弾1月チャンネル 星のカービィコラボ,2019年1月3日～2019年3月6日
pch5_104,PCH5-104,SR,カービィピンクパフィベレー,ヘアアクセ,70588,ピンク,ブランドなし,,600,5-22,第5弾1月チャンネル 星のカービィコラボ,2019年1月3日～2019年3月6日
pch5_105,PCH5-105,SR,スターロッド,パシャっとアイテム,70589,黄,ブランドなし,,600,5-PI,第5弾1月チャンネル 星のカービィコラボ,2019年1月3日～2019年3月6日
