key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,series_name,collection_term
p_024,P-024,SR,アイスクリームベリーワンピ,ワンピース,,ピンク,スイートハニー,ラブリー,1300,,ローソン限定コラボ,
p_025,P-025,SR,アイスクリームベリーシューズ,シューズ,,ピンク,スイートハニー,ラブリー,700,,ローソン限定コラボ,
p_026,P-026,SR,アイスクリームベリーヘアアクセ,ヘアアクセ,,ピンク,スイートハニー,ラブリー,700,,ローソン限定コラボ,
p_027,P-027,PR,ゴシックフリルナイトグリーントップス,トップス,28305,緑,シークレットアリス,クール,950,P-73,2018年11月「限定キラチケ＆ポケットプリチケファイル」プレゼントキャンペーン,
p_028,P-028,KR,ポップミラクル☆キラッツグループキラッとワンピ,ワンピース,28298,水色,ガールズエール,ポップ,1900,P-72,2018年11月「あたり」でもらおう！限定キラチケキャンペーン！,
p_029,P-029,KR,ポップミラクル☆キラッツグループキラッとシューズ,シューズ,28299,水色,ガールズエール,ポップ,900,P-72,第4弾11月チャンネル限定,
p_030,P-030,KR,ポップミラクル☆キラッツグループキラッとヘアアクセ,ヘアアクセ,28300,水色,ガールズエール,ポップ,900,P-72,2018年11月「あたり」でもらおう！限定キラチケキャンペーン！,
p_031,P-031,SR,パンクキャットグリーントップス,トップス,,黒,ロマイスビート,クール,700,,劇場版 プリパラ＆キラッとプリ☆チャン ～きらきらメモリアルライブ～　初回特典,
p_032,P-032,SR,パンクキャットグリーンスカート,スカート,,緑,ロマイスビート,クール,800,,劇場版 プリパラ＆キラッとプリ☆チャン ～きらきらメモリアルライブ～　初回特典,
p_033,P-033,SR,パンクキャットグリーンシューズ,シューズ,,緑,ロマイスビート,クール,750,,劇場版 プリパラ＆キラッとプリ☆チャン ～きらきらメモリアルライブ～　初回特典,
p_034,P-034,SR,パンクキャットグリーンヘアアクセ,ヘアアクセ,,黒,ロマイスビート,クール,700,,劇場版 プリパラ＆キラッとプリ☆チャン ～きらきらメモリアルライブ～　初回特典,
p_035,P-035,R,ゴスロリパラソル,パシャっとアイテム,,黒,ドーリーワルツ,ラブリー,550,,キラッとプリ☆チャン♪ソングコレクション~2ndチャンネル~,
p_036,P-036,KR,クールメルティックスターグループキラッとワンピ,ワンピース,,紫,ユニバースクイーン,クール,1900,5-27,2019年1月「あたり」でもらおう！限定キラチケキャンペーン！,
p_037,P-037,KR,クールメルティックスターグループキラッとシューズ,シューズ,28310,白,ユニバースクイーン,クール,900,5-27,第5弾1月チャンネル限定,
p_038,P-038,KR,クールメルティックスターグループキラッとヘアアクセ,ヘアアクセ,,紫,ユニバースクイーン,クール,900,5-27,2019年1月「あたり」でもらおう！限定キラチケキャンペーン！,
p_039,P-039,SR,スターダストピンクグラデワンピ,ワンピース,,ピンク,シークレットアリス,クール,1300,,シルバークラス認定会,
p_040,P-040,SR,ねこうらないしブラウンワンピ,ワンピース,,ピンク,ユニバースクリーン,クール,1300,,劇場版 プリパラ＆キラッとプリ☆チャン ～きらきらメモリアルライブ～　リマスター版　入場特典,
p_041,P-041,SR,ねこうらないしブラウンシューズ,シューズ,,茶,ユニバースクリーン,クール,700,,劇場版 プリパラ＆キラッとプリ☆チャン ～きらきらメモリアルライブ～　リマスター版　入場特典,
p_042,P-042,SR,ねこうらないしブラウンワヘアアクセ,ヘアアクセ,,茶,ユニバースクリーン,クール,700,,劇場版 プリパラ＆キラッとプリ☆チャン ～きらきらメモリアルライブ～　リマスター版　入場特典,
p_043,P-043,SR,ねこうらないしブルーワンピ,ワンピース,,青,ユニバースクイーン,クール,1300,6-31,モーリーファンタジー・PALO限定！「あたり」でもらおう！プリチケキャンペーン！,
p_044,P-044,SR,ねこうらないしブルーシューズ,シューズ,,黒,ユニバースクイーン,クール,700,6-31,モーリーファンタジー・PALO限定！「あたり」でもらおう！プリチケキャンペーン！,
p_045,P-045,SR,ねこうらないしブルーヘアアクセ,ヘアアクセ,28279,青,ユニバースクイーン,クール,700,6-31,第6弾2月チャンネル限定,
p_046,P-046,KR,アイランジュピンクキラッとワンピ,ワンピース,,ピンク,プレシャスミューズ,プレミアム,1900,,2019年3月「あたり」でもらおう！限定キラチケキャンペーン！,
p_047,P-047,KR,アイランジュピンクキラッとシューズ,シューズ,28423,ピンク,プレシャスミューズ,プレミアム,900,6-32,第6弾3月チャンネル限定,
p_048,P-046,KR,アイランジュピンクキラッとへアアクセ,ヘアアクセ,,ピンク,プレシャスミューズ,プレミアム,900,,2019年3月「あたり」でもらおう！限定キラチケキャンペーン！,
p_049,P-049,SR,もこもこモンスターグリーントップス,トップス,,緑,ユニバースクリーン,クール,800,,モーリーファンタジー・PALOパロ　キャンペーン,
p_050,P-050,SR,もこもこモンスターグリーンパンツ,スカート,,緑,ユニバースクリーン,クール,750,,モーリーファンタジー・PALOパロ　キャンペーン,
p_051,P-051,SR,もこもこモンスターグリーンシューズ,シューズ,,黄,ユニバースクリーン,クール,700,,モーリーファンタジー・PALOパロ　キャンペーン,
p_052,P-052,SR,もこもこモンスターグリーンヘアアクセ,ヘアアクセ,,赤,ユニバースクリーン,クール,700,,モーリーファンタジー・PALOパロ　キャンペーン,
p_053,P-053,SR,ホワイトデーラブレッドトップス,トップス,,赤,ドーリーワルツ,ラブリー,800,,キッズゲームフェスタ限定,
p_054,P-054,SR,ホワイトデーラブレッドスカート,スカート,,赤,ドーリーワルツ,ラブリー,750,,キッズゲームフェスタ限定,
p_055,P-055,SR,ホワイトデーラブレッドシューズ,シューズ,,赤,ドーリーワルツ,ラブリー,700,,キッズゲームフェスタ限定,
p_056,P-056,SR,ホワイトデーラブレッドヘアアクセ,ヘアアクセ,,赤,ドーリーワルツ,ラブリー,700,,キッズゲームフェスタ限定,
p_060,P-060,SR,エンジェルナースピンクトップス,トップス,,ピンク,スイートハニー,ラブリー,800,,プリズムストーンショップ配布プロモ,
p_061,P-061,SR,エンジェルナースピンクスカート,スカート,,ピンク,スイートハニー,ラブリー,750,,プリズムストーンショップ配布プロモ,
p_062,P-062,SR,エンジェルナースピンクシューズ,シューズ,,ピンク,スイートハニー,ラブリー,700,,プリズムストーンショップ配布プロモ,
p_063,P-063,SR,エンジェルナースピンクヘアアクセ,ヘアアクセ,,ピンク,スイートハニー,ラブリー,700,,プリズムストーンショップ配布プロモ,
p_064,P-064,SR,ギンガムハートブロッサムピンク,トップス,,ピンク,スイートハニー,ラブリー,800,,ジュエルアイドルデビューやってみた！無料プレゼントキャンペーン,
p_065,P-065,SR,ギンガムハートブロッサムピンク,スカート,,ピンク,スイートハニー,ラブリー,700,,ジュエルアイドルデビューやってみた！無料プレゼントキャンペーン,
p_066,P-066,SR,ギンガムハートブロッサムピンク,シューズ,,ピンク,スイートハニー,ラブリー,750,,ジュエルアイドルデビューやってみた！無料プレゼントキャンペーン,
p_067,P-067,SR,ギンガムハートブロッサムピンク,ヘアアクセ,,ピンク,スイートハニー,ラブリー,700,,ジュエルアイドルデビューやってみた！無料プレゼントキャンペーン,
p_068,P-068,SR,クラブストライプネイビートップス,トップス,,青,シークレットアリス,クール,800,,ローソン限定コラボ,
p_069,P-069,SR,クラブストライプネイビースカート,スカート,,青,シークレットアリス,クール,750,,ローソン限定コラボ,
p_070,P-070,SR,クラブストライプネイビーシューズ,シューズ,,青,シークレットアリス,クール,700,,ローソン限定コラボ,
p_071,P-071,SR,クラブストライプネイビーヘアアクセ,ヘアアクセ,,青,シークレットアリス,クール,700,,ローソン限定コラボ,
p_072,P-072,SR,ハッピースウィムトリコロールワンピ,ワンピース,,青,スイートハニー,ラブリー,1300,JP-12,ジュエルパクト,
p_073,P-073,SR,ハッピースウィムトリコロールシューズ,シューズ,,青,スイートハニー,ラブリー,700,JP-12,ジュエルパクト,
p_074,P-074,SR,ハッピースウィムトリコロールヘアアクセ,ヘアアクセ,,赤,スイートハニー,ラブリー,700,JP-12,ジュエルパクト,
p_075,P-075,SR,ミラクルアイドルホワイトトップス,トップス,,白,プレシャスミューズ,プレミアム,800,,「キラッとプリ☆チャン」Blu-ray＆DVD BOX第3巻,
p_076,P-076,SR,ミラクルアイドルホワイトスカート,スカート,,白,プレシャスミューズ,プレミアム,750,,「キラッとプリ☆チャン」Blu-ray＆DVD BOX第4巻,
p_077,P-077,SR,ミラクルアイドルホワイトシューズ,シューズ,,白,プレシャスミューズ,プレミアム,700,,「キラッとプリ☆チャン」Blu-ray＆DVD BOX第3巻,
p_078,P-078,SR,ミラクルアイドルホワイトヘアアクセ,ヘアアクセ,,白,プレシャスミューズ,プレミアム,700,,「キラッとプリ☆チャン」Blu-ray＆DVD BOX第4巻,
p_083,P-083,SR,キラキラフィーバーグリーントップス,トップス,,緑,ユニバースクリーン,クール,750,,プリズムストーンショップ配布プロモ,
p_084,P-084,SR,キラキラフィーバーグリーンスカート,スカート,,緑,ユニバースクリーン,クール,800,,プリズムストーンショップ配布プロモ,
p_085,P-085,SR,キラキラフィーバーグリーンシューズ,シューズ,,緑,ユニバースクリーン,クール,700,,プリズムストーンショップ配布プロモ,
p_086,P-086,SR,キラキラフィーバーグリーンヘアアクセ,ヘアアクセ,,白,ユニバースクリーン,クール,700,,プリズムストーンショップ配布プロモ,
