key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,series_name,collection_term
j2_15,J2-15,SR,もりのおんがくたいフォレストヘアアクセ,ヘアアクセ,71214,緑,ドーリーワルツ,ラブリー,650,J2-5,りんかコレクション,5月23日（木）～7月10日（水）
j2_16,J2-16,SR,ゆうびんやさんあおぞらワンピ,ワンピース,71215,青,ガールズエール,ポップ,1300,J2-6,りんかコレクション,5月23日（木）～7月10日（水）
j2_17,J2-17,SR,ゆうびんやさんあおぞらシューズ,シューズ,71216,白,ガールズエール,ポップ,650,J2-6,りんかコレクション,5月23日（木）～7月10日（水）
j2_18,J2-18,SR,ゆうびんやさんあおぞらヘアアクセ,ヘアアクセ,71217,青,ガールズエール,ポップ,650,J2-6,りんかコレクション,5月23日（木）～7月10日（水）
j2_19,J2-19,SR,ロータスチャイナブルーブラウス,トップス,71218,青,シークレットアリス,クール,700,J2-7,りんかコレクション,5月23日（木）～7月10日（水）
j2_20,J2-20,SR,ロータスチャイナブルースカート,ボトムス,71219,青,シークレットアリス,クール,750,J2-7,りんかコレクション,5月23日（木）～7月10日（水）
j2_21,J2-21,SR,ロータスチャイナブルーパンプス,シューズ,71220,青,シークレットアリス,クール,650,J2-7,りんかコレクション,5月23日（木）～7月10日（水）
j2_22,J2-22,SR,ロータスチャイナブルーヘアアクセ,ヘアアクセ,71221,ピンク,シークレットアリス,クール,650,J2-7,りんかコレクション,5月23日（木）～7月10日（水）
j2_23,J2-23,SR,しろいもりのトランペット,パシャっとアイテム,71222,白,ドーリーワルツ,ラブリー,650,J2-PI,りんかコレクション,5月23日（木）～7月10日（水）
j2_24,J2-24,R,おしとやかみずいろワンピ,ワンピース,71223,水色,ドーリーワルツ,ラブリー,1000,J2-8,りんかコレクション,5月23日（木）～7月10日（水）
j2_25,J2-25,R,おしとやかみずいろシューズ,シューズ,71224,水色,ドーリーワルツ,ラブリー,500,J2-8,りんかコレクション,5月23日（木）～7月10日（水）
j2_26,J2-26,R,おしとやかみずいろヘアアクセ,ヘアアクセ,71225,ピンク,ドーリーワルツ,ラブリー,500,J2-8,りんかコレクション,5月23日（木）～7月10日（水）
j2_27,J2-27,R,ロック&ビートセットアップ,ワンピース,71226,緑,ロマンスビート,クール,1000,J2-9,りんかコレクション,5月23日（木）～7月10日（水）
j2_28,J2-28,R,ロック&ビートシューズ,シューズ,71227,黒,ロマンスビート,クール,500,J2-9,りんかコレクション,5月23日（木）～7月10日（水）
j2_29,J2-29,R,ロック&ビートサングラス,ヘアアクセ,71228,黒,ロマンスビート,クール,500,J2-9,りんかコレクション,5月23日（木）～7月10日（水）
j2_30,J2-30,R,ブルーフルールトップス,トップス,71235,青,プレシャスミューズ,プレミアム,600,J2-10,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_31,J2-31,R,ブルーフルールスカート,ボトムス,71236,青,プレシャスミューズ,プレミアム,550,J2-10,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_32,J2-32,R,ブルーフルールシューズ,シューズ,71237,青,プレシャスミューズ,プレミアム,500,J2-10,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_33,J2-33,R,ブルーフルールヘアアクセ,ヘアアクセ,71238,青,プレシャスミューズ,プレミアム,500,J2-10,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_34,J2-34,R,おやすみひつじトップス,トップス,71239,白,キューティーハピネス,ラブリー,500,J2-11,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_35,J2-35,R,おやすみひつじスカート,ボトムス,71240,白,キューティーハピネス,ラブリー,600,J2-11,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_36,J2-36,R,おやすみひつじシューズ,シューズ,71241,白,キューティーハピネス,ラブリー,550,J2-11,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_37,J2-37,R,おやすみひつじヘアアクセ,ヘアアクセ,71242,ピンク,キューティーハピネス,ラブリー,500,J2-11,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_38,J2-38,R,キラッCHUまん,パシャっとアイテム,71243,ピンク,シークレットアリス,クール,500,J2-PI,りんかコレクション めるコレクション共通,5月23日（木）～7月10日（水）
j2_39,J2-39,R,カラフルアンブレラ,パシャっとアイテム,71244,水色,ユニバースクイーン,クール,500,J2-PI,りんかコレクション めるコレクション共通,5月23日（木）～7月10日（水）
j2_40,J2-40,N,パステルチューリップワンピ,ワンピース,71229,水色,スイートハニー,ラブリー,700,J2-12,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_41,J2-41,N,パステルチューリップシューズ,シューズ,71230,水色,スイートハニー,ラブリー,350,J2-12,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_42,J2-42,N,パステルチューリップヘアアクセ,ヘアアクセ,71231,白,スイートハニー,ラブリー,350,J2-12,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_43,J2-43,N,ブルー×ブルーチェックワンピ,ワンピース,71232,青,シークレットアリス,クール,700,J2-13,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_44,J2-44,N,ブルー×ブルーチェックシューズ,シューズ,71233,青,シークレットアリス,クール,350,J2-13,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_45,J2-45,N,ブルー×ブルーチェックヘアアクセ,ヘアアクセ,71234,青,シークレットアリス,クール,350,J2-13,りんかコレクション めるコレクション共通,5月23日（木）～8月7日（水）
j2_46,J2-46,SR,えどがわコナンセットアップ,ワンピース,71280,青,ブランドなし,プレミアム,1300,J2-14,名探偵コナンチャンネル,5月23日（木）～7月10日（水）
j2_47,J2-47,SR,えどがわコナンシューズ,シューズ,71281,白,ブランドなし,プレミアム,650,J2-14,名探偵コナンチャンネル,5月23日（木）～7月10日（水）
j2_48,J2-48,SR,えどがわコナンリボンヘアアクセ,ヘアアクセ,71282,赤,ブランドなし,プレミアム,650,J2-14,名探偵コナンチャンネル,5月23日（木）～7月10日（水）
j2_49,J2-49,SR,かいとうキッドジャケット,トップス,71283,白,ブランドなし,プレミアム,750,J2-15,名探偵コナンチャンネル,5月23日（木）～7月10日（水）
j2_50,J2-50,SR,かいとうキッドパンツ,ボトムス,71284,白,ブランドなし,プレミアム,650,J2-15,名探偵コナンチャンネル,5月23日（木）～7月10日（水）
j2_51,J2-51,SR,かいとうキッドシューズ,シューズ,71285,白,ブランドなし,プレミアム,700,J2-15,名探偵コナンチャンネル,5月23日（木）～7月10日（水）
j2_52,J2-52,SR,かいとうキッドハットヘアアクセ,ヘアアクセ,71286,白,ブランドなし,プレミアム,650,J2-15,名探偵コナンチャンネル,5月23日（木）～7月10日（水）
jr2_01,JR2-01,JR,やさしさのブルージュエルドレス,ワンピース,65036,青,シークレットアリス,クール,1500,J2-1,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_02,JR2-02,JR,やさしさのブルージュエルシューズ,シューズ,65037,青,シークレットアリス,クール,750,J2-1,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_03,JR2-03,JR,やさしさのブルージュエルヘアアクセ,ヘアアクセ,65038,青,シークレットアリス,クール,750,J2-1,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_04,JR2-04,JR,やさしさのピンクジュエルドレス,ワンピース,,ピンク,シークレットアリス,クール,1500,J2-1-Pink,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_05,JR2-05,JR,やさしさのピンクジュエルシューズ,シューズ,,ピンク,シークレットアリス,クール,750,J2-1-Pink,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_06,JR2-06,JR,やさしさのピンクジュエルヘアアクセ,ヘアアクセ,,ピンク,シークレットアリス,クール,750,J2-1-Pink,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_07,JR2-07,JR,やさしさのイエロージュエルドレス,ワンピース,,黄,シークレットアリス,クール,1500,J2-1-Yellow,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_08,JR2-08,JR,やさしさのイエロージュエルシューズ,シューズ,,黄,シークレットアリス,クール,750,J2-1-Yellow,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_09,JR2-09,JR,やさしさのイエロージュエルヘアアクセ,ヘアアクセ,,黄,シークレットアリス,クール,750,J2-1-Yellow,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_10,JR2-10,JR,やさしさのゴールドジュエルドレス,ワンピース,,ゴールド,シークレットアリス,クール,1500,J2-1-Gold,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_11,JR2-11,JR,やさしさのゴールドジュエルシューズ,シューズ,,ゴールド,シークレットアリス,クール,750,J2-1-Gold,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_12,JR2-12,JR,やさしさのゴールドジュエルヘアアクセ,ヘアアクセ,,ゴールド,シークレットアリス,クール,750,J2-1-Gold,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_13,JR2-13,JR,やさしさのブラックジュエルドレス,ワンピース,,黒,シークレットアリス,クール,1500,J2-1-Black,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_14,JR2-14,JR,やさしさのブラックジュエルシューズ,シューズ,,黒,シークレットアリス,クール,750,J2-1-Black,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_15,JR2-15,JR,やさしさのブラックジュエルヘアアクセ,ヘアアクセ,,黒,シークレットアリス,クール,750,J2-1-Black,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_16,JR2-16,JR,やさしさのレッドジュエルドレス,ワンピース,,赤,シークレットアリス,クール,1500,J2-1-Red,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_17,JR2-17,JR,やさしさのレッドジュエルシューズ,シューズ,,赤,シークレットアリス,クール,750,J2-1-Red,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_18,JR2-18,JR,やさしさのレッドジュエルヘアアクセ,ヘアアクセ,,赤,シークレットアリス,クール,750,J2-1-Red,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_19,JR2-19,JR,やさしさのグリーンジュエルドレス,ワンピース,,緑,シークレットアリス,クール,1500,J2-1-Green,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_20,JR2-20,JR,やさしさのグリーンジュエルシューズ,シューズ,,緑,シークレットアリス,クール,750,J2-1-Green,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_21,JR2-21,JR,やさしさのグリーンジュエルヘアアクセ,ヘアアクセ,,緑,シークレットアリス,クール,750,J2-1-Green,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_22,JR2-22,JR,やさしさのパープルジュエルドレス,ワンピース,,紫,シークレットアリス,クール,1500,J2-1-Purple,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_23,JR2-23,JR,やさしさのパープルジュエルシューズ,シューズ,,紫,シークレットアリス,クール,750,J2-1-Purple,ジュエルコーデ,5月23日（木）～6月19日（水）
jr2_24,JR2-24,JR,やさしさのパープルジュエルヘアアクセ,ヘアアクセ,,紫,シークレットアリス,クール,750,J2-1-Purple,ジュエルコーデ,5月23日（木）～6月19日（水）
