key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,series_name,collection_term
c_022,C-022,SR,にゃんにゃんにゃ～すピンクトップス,トップス,28258,ピンク,スイートハニー,ラブリー,800,C06,プリチケコレクショングミ vol.2,
c_023,C-023,SR,にゃんにゃんにゃ～すピンクスカート,ボトムス,28259,ピンク,スイートハニー,ラブリー,750,C06,プリチケコレクショングミ vol.2,
c_024,C-024,SR,にゃんにゃんにゃ～すピンクブーツ,シューズ,28260,ピンク,スイートハニー,ラブリー,700,C06,プリチケコレクショングミ vol.2,
c_025,C-025,SR,にゃんにゃんにゃ～すピンクヘアアクセ,ヘアアクセ,28261,ピンク,スイートハニー,ラブリー,700,C06,プリチケコレクショングミ vol.2,
c_026,C-026,SR,にゃんにゃんにゃ～すブルースカート,ボトムス,28262,水色,スイートハニー,ラブリー,750,C06,プリチケコレクショングミ vol.2,
c_027,C-027,SR,にゃんにゃんにゃ～すブルートップス,トップス,28263,水色,スイートハニー,ラブリー,800,C06,プリチケコレクショングミ vol.2,
c_028,C-028,R,セーラーチアイエローリボントップス,トップス,27994,黄,ガールズエール,ポップ,600,C07,プリチケコレクショングミ vol.2,
c_029,C-029,R,セーラーチアイエローリボンスカート,ボトムス,27995,水色,ガールズエール,ポップ,650,C07,プリチケコレクショングミ vol.2,
c_030,C-030,R,セーラーチアイエローリボンシューズ,シューズ,27996,白,ガールズエール,ポップ,550,C07,プリチケコレクショングミ vol.2,
c_031,C-031,R,セーラーチアイエローリボンヘアアクセ,ヘアアクセ,27997,黄,ガールズエール,ポップ,550,C07,プリチケコレクショングミ vol.2,
c_032,C-032,R,ポップコーンショップブルートップス,トップス,28023,青,ガールズエール,ポップ,550,C08,プリチケコレクショングミ vol.2,
c_033,C-033,R,ポップコーンショップブルーパンツ,ボトムス,28024,青,ガールズエール,ポップ,600,C08,プリチケコレクショングミ vol.2,
c_034,C-034,R,ポップコーンショップブルーシューズ,シューズ,28025,青,ガールズエール,ポップ,650,C08,プリチケコレクショングミ vol.2,
c_035,C-035,R,ポップコーンショップブルーヘアアクセ,ヘアアクセ,28026,青,ガールズエール,ポップ,550,C08,プリチケコレクショングミ vol.2,
c_036,C-036,R,エレガントパーティピンクトップス,トップス,,ピンク,プレシャスミューズ,プレミアム,650,C09,プリチケMiniファイルコレクション vol.2,
c_037,C-037,R,エレガントパーティピンクスカート,ボトムス,,ピンク,プレシャスミューズ,プレミアム,600,C09,プリチケMiniファイルコレクション vol.2,
c_038,C-038,R,エレガントパーティピンクシューズ,シューズ,,ピンク,プレシャスミューズ,プレミアム,550,C09,プリチケMiniファイルコレクション vol.2,
c_039,C-039,R,エレガントパーティピンクヘアアクセ,ヘアアクセ,,白,プレシャスミューズ,プレミアム,550,C09,プリチケMiniファイルコレクション vol.2,
c_040,C-040,R,ローズ＆レースパープルワンピ,ワンピース,,紫,プレシャスミューズ,プレミアム,1000,C10,プリチケMiniファイルコレクション vol.2,
c_041,C-041,R,ローズ＆レースパープルシューズ,シューズ,,紫,プレシャスミューズ,プレミアム,550,C10,プリチケMiniファイルコレクション vol.2,
c_042,C-042,R,ローズ＆レースパープルヘアアクセ,ヘアアクセ,,紫,プレシャスミューズ,プレミアム,550,C10,プリチケMiniファイルコレクション vol.2,
c_043,C-043,SR,がおがおふぁいが～レッドトップス,トップス,,赤,ユニバースクイーン,クール,800,C11,プリチケコレクショングミ vol.3,
c_044,C-044,SR,がおがおふぁいが～レッドパンツ,ボトムス,,赤,ユニバースクイーン,クール,750,C11,プリチケコレクショングミ vol.3,
c_045,C-045,SR,がおがおふぁいが～レッドシューズ,シューズ,,赤,ユニバースクイーン,クール,700,C11,プリチケコレクショングミ vol.3,
c_046,C-046,SR,がおがおふぁいが～ヘアアクセ,ヘアアクセ,,赤,ユニバースクイーン,クール,700,C11,プリチケコレクショングミ vol.3,
c_047,C-047,SR,がおがおふぁいが～ブラックパンツ,ボトムス,,黒,ユニバースクイーン,クール,750,C11,プリチケコレクショングミ vol.3,
c_048,C-048,SR,がおがおふぁいが～ブラックトップス,トップス,,黒,ユニバースクイーン,クール,800,C11,プリチケコレクショングミ vol.3,
c_049,C-049,R,セーラーマリンレッドトップス,トップス,,赤,ドーリーワルツ,ラブリー,650,C12,プリチケコレクショングミ vol.3,
c_050,C-050,R,セーラーマリンレッドスカート,ボトムス,,赤,ドーリーワルツ,ラブリー,550,C12,プリチケコレクショングミ vol.3,
c_051,C-051,R,セーラーマリンレッドシューズ,シューズ,,赤,ドーリーワルツ,ラブリー,600,C12,プリチケコレクショングミ vol.3,
c_052,C-052,R,セーラーマリンレッドヘアアクセ,ヘアアクセ,,赤,ドーリーワルツ,ラブリー,550,C12,プリチケコレクショングミ vol.3,
c_053,C-053,R,チェッカーガールグリーントップス,トップス,,緑,ガールズエール,ポップ,650,C13,プリチケコレクショングミ vol.3,
c_054,C-054,R,チェッカーガールグリーンスカート,ボトムス,,緑,ガールズエール,ポップ,600,C13,プリチケコレクショングミ vol.3,
c_055,C-055,R,チェッカーガールグリーンシューズ,シューズ,,緑,ガールズエール,ポップ,550,C13,プリチケコレクショングミ vol.3,
c_056,C-056,R,チェッカーガールグリーンヘアアクセ,ヘアアクセ,,緑,ガールズエール,ポップ,550,C13,プリチケコレクショングミ vol.3,
cd_001,CD-001,R,ダンシングマーチブルートップス,トップス,28027,青,ガールズエール,ポップ,550,CD01,GAME PriPara Music Collection vol.6,
cd_002,CD-002,R,ダンシングマーチブルースカート,ボトムス,28028,青,ガールズエール,ポップ,650,CD01,GAME PriPara Music Collection vol.6,
cd_003,CD-003,R,ダンシングマーチブルーシューズ,シューズ,28029,青,ガールズエール,ポップ,600,CD01,GAME PriPara Music Collection vol.6,
cd_004,CD-004,R,ダンシングマーチブルーヘアアクセ,ヘアアクセ,28030,青,ガールズエール,ポップ,550,CD01,GAME PriPara Music Collection vol.6,
cd_005,CD-005,R,プリプリしつじバイオレットワンピ,ワンピース,28200,紫,ブランドなし,,1000,CD02,GAME PriPara Music Collection vol.7,
cd_006,CD-006,R,プリプリしつじバイオレットシューズ,シューズ,28201,紫,ブランドなし,,550,CD02,GAME PriPara Music Collection vol.7,
cd_007,CD-007,R,プリプリしつじバイオレットヘアアクセ,ヘアアクセ,28202,紫,ブランドなし,,550,CD02,GAME PriPara Music Collection vol.7,
cd_008,CD-008,R,WITHガールズシューズ,シューズ,28189,ピンク,ブランドなし,,550,CD02,GAME PriPara Music Collection vol.7,
sw_001,SW-001,SR,そらみ♡スマイルゴールドサイリウムワンピ,ワンピース,27950,ゴールド,ブランドなし,,1300,SW01,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_002,SW-002,SR,そらみ♡スマイルゴールドサイリウムシューズ,シューズ,27951,ゴールド,ブランドなし,,700,SW01,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_003,SW-003,SR,そらみ♡スマイルゴールドサイリウムヘアアクセ,ヘアアクセ,27952,ゴールド,ブランドなし,,700,SW01,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_004,SW-004,SR,ガァルマゲドンゴールドサイリウムワンピ,ワンピース,27956,ゴールド,ブランドなし,,1300,SW02,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_005,SW-005,SR,ガァルマゲドンゴールドサイリウムシューズ,シューズ,27957,ゴールド,ブランドなし,,700,SW02,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_006,SW-006,SR,ガァルマゲドンゴールドサイリウムヘアアクセ,ヘアアクセ,27958,ゴールド,ブランドなし,,700,SW02,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_007,SW-007,SR,ドレッシングパフェゴールドサイリウムワンピ,ワンピース,27953,ゴールド,ブランドなし,,1300,SW03,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_008,SW-008,SR,ドレッシングパフェゴールドサイリウムシューズ,シューズ,27954,ゴールド,ブランドなし,,700,SW03,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_009,SW-009,SR,ドレッシングパフェゴールドサイリウムヘアアクセ,ヘアアクセ,27955,ゴールド,ブランドなし,,700,SW03,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_010,SW-010,SR,トリコロールゴールドサイリウムワンピ,ワンピース,27959,ゴールド,ブランドなし,,1300,SW04,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_011,SW-011,SR,トリコロールゴールドサイリウムシューズ,シューズ,27960,ゴールド,ブランドなし,,700,SW04,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_012,SW-012,SR,トリコロールゴールドサイリウムヘアアクセ,ヘアアクセ,27961,ゴールド,ブランドなし,,700,SW04,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
df_01,DF-01,PR,ミルキーレインボーだいあシューズ,シューズ,,白,,ポップ,750,DF01,だいあフェス～シューズスペシャル～,
=======
c_001,C-001,SR,わんわんポリスブルートップス,トップス,28048,水色,ガールズエール,ポップ,800,P-20,プリチケコレクショングミ vol.1,
c_002,C-002,SR,わんわんポリスブルースカート,ボトムス,28049,水色,ガールズエール,ポップ,750,P-20,プリチケコレクショングミ vol.1,
c_003,C-003,SR,わんわんポリスブルーシューズ,シューズ,28050,黒,ガールズエール,ポップ,700,P-20,プリチケコレクショングミ vol.1,
c_004,C-004,SR,わんわんポリスブルーヘアアクセ,ヘアアクセ,28051,黒,ガールズエール,ポップ,700,P-20,プリチケコレクショングミ vol.1,
c_005,C-005,SR,わんわんポリスピンクトップス,トップス,28052,ピンク,ガールズエール,ポップ,800,P-20,プリチケコレクショングミ vol.1,
c_006,C-006,SR,わんわんポリスピンクスカート,ボトムス,28053,ピンク,ガールズエール,ポップ,750,P-20,プリチケコレクショングミ vol.1,
c_007,C-007,Ｒ,ダンシングマーチグリーントップス,トップス,28058,緑,ガールズエール,ポップ,550,P-21,プリチケコレクショングミ vol.1,
c_008,C-008,Ｒ,ダンシングマーチグリーンスカート,ボトムス,28059,緑,ガールズエール,ポップ,600,P-21,プリチケコレクショングミ vol.1,
c_009,C-009,Ｒ,ダンシングマーチグリーンシューズ,シューズ,28060,緑,ガールズエール,ポップ,650,P-21,プリチケコレクショングミ vol.1,
c_010,C-010,Ｒ,ダンシングマーチヘアアクセ,ヘアアクセ,28061,緑,ガールズエール,ポップ,550,P-21,プリチケコレクショングミ vol.1,
c_011,C-011,Ｒ,クリームピーチソーダトップス,トップス,28054,ピンク,スイートハニー,ラブリー,650,P-22,プリチケコレクショングミ vol.1,
c_012,C-012,Ｒ,クリームピーチソーダスカート,ボトムス,28055,ピンク,スイートハニー,ラブリー,550,P-22,プリチケコレクショングミ vol.1,
c_013,C-013,Ｒ,クリームピーチソーダシューズ,シューズ,28056,ピンク,スイートハニー,ラブリー,600,P-22,プリチケコレクショングミ vol.1,
c_014,C-014,Ｒ,クリームソーダヘアアクセ,ヘアアクセ,28057,黄色,スイートハニー,ラブリー,550,P-22,プリチケコレクショングミ vol.1,
c_015,C-015,R,プリ☆チャンユニフォームライトブルートップス,トップス,27987,水色,プリズムストーン,ラブリー,650,P-43,プリチケMiniファイルコレクション,
c_016,C-016,R,プリ☆チャンユニフォームライトブルースカート,ボトムス,27988,水色,プリズムストーン,ラブリー,600,P-43,プリチケMiniファイルコレクション,
c_017,C-017,R,プリ☆チャンユニフォームライトブルーシューズ,シューズ,27989,水色,プリズムストーン,ラブリー,550,P-43,プリチケMiniファイルコレクション,
c_018,C-018,R,プリ☆チャンユニフォームライトブルーヘアアクセ,ヘアアクセ,27990,水色,プリズムストーン,ラブリー,550,P-43,プリチケMiniファイルコレクション,
c_019,C-019,R,ストロベリーガールパープルワンピ,ワンピース,28016,紫,スイートハニー,ラブリー,1000,P-44,プリチケMiniファイルコレクション,
c_020,C-020,R,ストロベリーガールパープルシューズ,シューズ,28017,紫,スイートハニー,ラブリー,550,P-44,プリチケMiniファイルコレクション,
c_021,C-021,R,ストロベリーガールパープルヘアアクセ,ヘアアクセ,28018,紫,スイートハニー,ラブリー,550,P-44,プリチケMiniファイルコレクション,
c_022,C-022,SR,にゃんにゃんにゃ～すピンクトップス,トップス,28258,ピンク,スイートハニー,ラブリー,800,P-63,プリチケコレクショングミ vol.2,
c_023,C-023,SR,にゃんにゃんにゃ～すピンクスカート,ボトムス,28259,ピンク,スイートハニー,ラブリー,750,P-63,プリチケコレクショングミ vol.2,
c_024,C-024,SR,にゃんにゃんにゃ～すピンクブーツ,シューズ,28260,ピンク,スイートハニー,ラブリー,700,P-63,プリチケコレクショングミ vol.2,
c_025,C-025,SR,にゃんにゃんにゃ～すピンクヘアアクセ,ヘアアクセ,28261,ピンク,スイートハニー,ラブリー,700,P-63,プリチケコレクショングミ vol.2,
c_026,C-026,SR,にゃんにゃんにゃ～すブルースカート,ボトムス,28262,水色,スイートハニー,ラブリー,750,P-63,プリチケコレクショングミ vol.2,
c_027,C-027,SR,にゃんにゃんにゃ～すブルートップス,トップス,28263,水色,スイートハニー,ラブリー,800,P-63,プリチケコレクショングミ vol.2,
c_028,C-028,R,セーラーチアイエローリボントップス,トップス,27994,黄,ガールズエール,ポップ,600,P-64,プリチケコレクショングミ vol.2,
c_029,C-029,R,セーラーチアイエローリボンスカート,ボトムス,27995,水色,ガールズエール,ポップ,650,P-64,プリチケコレクショングミ vol.2,
c_030,C-030,R,セーラーチアイエローリボンシューズ,シューズ,27996,白,ガールズエール,ポップ,550,P-64,プリチケコレクショングミ vol.2,
c_031,C-031,R,セーラーチアイエローリボンヘアアクセ,ヘアアクセ,27997,黄,ガールズエール,ポップ,550,P-64,プリチケコレクショングミ vol.2,
c_032,C-032,R,ポップコーンショップブルートップス,トップス,28023,青,ガールズエール,ポップ,550,P-65,プリチケコレクショングミ vol.2,
c_033,C-033,R,ポップコーンショップブルーパンツ,ボトムス,28024,青,ガールズエール,ポップ,600,P-65,プリチケコレクショングミ vol.2,
c_034,C-034,R,ポップコーンショップブルーシューズ,シューズ,28025,青,ガールズエール,ポップ,650,P-65,プリチケコレクショングミ vol.2,
c_035,C-035,R,ポップコーンショップブルーヘアアクセ,ヘアアクセ,28026,青,ガールズエール,ポップ,550,P-65,プリチケコレクショングミ vol.2,
cd_001,CD-001,R,ダンシングマーチブルートップス,トップス,28027,青,ガールズエール,ポップ,550,P-23,GAME PriPara Music Collection vol.6,
cd_002,CD-002,R,ダンシングマーチブルースカート,ボトムス,28028,青,ガールズエール,ポップ,650,P-23,GAME PriPara Music Collection vol.6,
cd_003,CD-003,R,ダンシングマーチブルーシューズ,シューズ,28029,青,ガールズエール,ポップ,600,P-23,GAME PriPara Music Collection vol.6,
cd_004,CD-004,R,ダンシングマーチブルーヘアアクセ,ヘアアクセ,28030,青,ガールズエール,ポップ,550,P-23,GAME PriPara Music Collection vol.6,
cd_005,CD-005,R,プリプリしつじバイオレットワンピ,ワンピース,28200,紫,ブランドなし,,1000,P-48,GAME PriPara Music Collection vol.7,
cd_006,CD-006,R,プリプリしつじバイオレットシューズ,シューズ,28201,紫,ブランドなし,,550,P-48,GAME PriPara Music Collection vol.7,
cd_007,CD-007,R,プリプリしつじバイオレットヘアアクセ,ヘアアクセ,28202,紫,ブランドなし,,550,P-48,GAME PriPara Music Collection vol.7,
cd_008,CD-008,R,WITHガールズシューズ,シューズ,28189,ピンク,ブランドなし,,550,P-49,GAME PriPara Music Collection vol.7,
sw_001,SW-001,SR,そらみ♡スマイルゴールドサイリウムワンピ,ワンピース,27950,ゴールド,ブランドなし,,1300,P-10,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_002,SW-002,SR,そらみ♡スマイルゴールドサイリウムシューズ,シューズ,27951,ゴールド,ブランドなし,,700,P-10,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_003,SW-003,SR,そらみ♡スマイルゴールドサイリウムヘアアクセ,ヘアアクセ,27952,ゴールド,ブランドなし,,700,P-10,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_004,SW-004,SR,ガァルマゲドンゴールドサイリウムワンピ,ワンピース,27956,ゴールド,ブランドなし,,1300,P-12,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_005,SW-005,SR,ガァルマゲドンゴールドサイリウムシューズ,シューズ,27957,ゴールド,ブランドなし,,700,P-12,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_006,SW-006,SR,ガァルマゲドンゴールドサイリウムヘアアクセ,ヘアアクセ,27958,ゴールド,ブランドなし,,700,P-12,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_007,SW-007,SR,ドレッシングパフェゴールドサイリウムワンピ,ワンピース,27953,ゴールド,ブランドなし,,1300,P-11,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_008,SW-008,SR,ドレッシングパフェゴールドサイリウムシューズ,シューズ,27954,ゴールド,ブランドなし,,700,P-11,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_009,SW-009,SR,ドレッシングパフェゴールドサイリウムヘアアクセ,ヘアアクセ,27955,ゴールド,ブランドなし,,700,P-11,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_010,SW-010,SR,トリコロールゴールドサイリウムワンピ,ワンピース,27959,ゴールド,ブランドなし,,1300,P-13,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_011,SW-011,SR,トリコロールゴールドサイリウムシューズ,シューズ,27960,ゴールド,ブランドなし,,700,P-13,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
sw_012,SW-012,SR,トリコロールゴールドサイリウムヘアアクセ,ヘアアクセ,27961,ゴールド,ブランドなし,,700,P-13,Nintendo Switchソフト「プリパラオールアイドルパーフェクトステージ！」同梱特典,
>>>>>>> upstream/master
