key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,series_name,collection_term
am_019,AM-019,R,ロッカーブラックハット,ヘアアクセ,28070,黒,ロマンスビート,クール,550,AM05,あんな＆さらプリチケセット,
am_020,AM-020,R,ストライプローズパープルワンピ,ワンピース,28083,紫,ドーリーワルツ,ラブリー,1000,AM06,プリ☆チャンファイル あんな＆さら,
am_021,AM-021,SR,フラワーショップアネモネトップス,トップス,28071,赤,スイートハニー,ラブリー,800,AM07,プリ☆チャンやってみたDXセット,
am_022,AM-022,SR,フラワーショップアネモネスカート,ボトムス,28072,赤,スイートハニー,ラブリー,700,AM07,プリ☆チャンやってみたDXセット,
am_023,AM-023,SR,フラワーショップアネモネシューズ,シューズ,28073,赤,スイートハニー,ラブリー,750,AM07,プリ☆チャンやってみたDXセット,
am_024,AM-024,SR,フラワーショップアネモネヘアアクセ,ヘアアクセ,28074,赤,スイートハニー,ラブリー,700,AM07,プリ☆チャンやってみたDXセット,
am_025,AM-025,SR,チアリーダーホワイトトップス,トップス,28075,白,ガールズエール,ポップ,750,AM08,プリ☆チャンやってみたDXセット,
am_026,AM-026,SR,チアリーダーホワイトスカート,ボトムス,28076,白,ガールズエール,ポップ,800,AM08,プリ☆チャンやってみたDXセット,
am_027,AM-027,SR,チアリーダーホワイトシューズ,シューズ,28077,青,ガールズエール,ポップ,700,AM08,プリ☆チャンやってみたDXセット,
am_028,AM-028,SR,チアリーダーホワイトヘアアクセ,ヘアアクセ,28078,赤,ガールズエール,ポップ,700,AM08,プリ☆チャンやってみたDXセット,
am_029,AM-029,SR,ゴシックフリルナイトレッドトップス,トップス,28079,赤,シークレットアリス,クール,700,AM09,プリ☆チャンやってみたDXセット,
am_030,AM-030,SR,ゴシックフリルナイトレッドスカート,ボトムス,28080,赤,シークレットアリス,クール,750,AM09,プリ☆チャンやってみたDXセット,
am_031,AM-031,SR,ゴシックフリルナイトレッドシューズ,シューズ,28081,赤,シークレットアリス,クール,800,AM09,プリ☆チャンやってみたDXセット,
am_032,AM-032,SR,ゴシックフリルナイトレッドヘアアクセ,ヘアアクセ,28082,赤,シークレットアリス,クール,700,AM09,プリ☆チャンやってみたDXセット,
am_033,AM-033,SR,なかよしまくら,パシャっとアイテム,28196,ピンク,プリズムストーン,プレミアム,700,AM10,プリ☆チャンキャスト アンジュDXセット・みらいDXセット、初回生産限定特典,
am_034,AM-034,SR,ディスコティックラブトップス,トップス,28203,ピンク,ユニバースクイーン,クール,800,AM11,りんか＆めるプリチケセット,
am_035,AM-035,SR,ディスコティックラブスカート,ボトムス,28204,ピンク,ユニバースクイーン,クール,700,AM11,りんか＆めるプリチケセット,
am_036,AM-036,SR,ディスコティックラブシューズ,シューズ,28205,ピンク,ユニバースクイーン,クール,750,AM11,りんか＆めるプリチケセット,
am_037,AM-037,SR,ディスコティックラブヘアアクセ,ヘアアクセ,28206,ピンク,ユニバースクイーン,クール,700,AM11,りんか＆めるプリチケセット,
am_038,AM-038,SR,ピンキーフェザーせんす,パシャっとアイテム,28211,ピンク,ユニバースクイーン,クール,700,AM11,りんか＆めるプリチケセット,
am_039,AM-039,R,クラシックハートライトブルートップス,トップス,28207,水色,シークレットアリス,クール,600,AM12,りんか＆めるプリチケセット,
am_040,AM-040,R,クラシックハートライトブルースカート,ボトムス,28208,水色,シークレットアリス,クール,550,AM12,りんか＆めるプリチケセット,
am_041,AM-041,R,クラシックハートライトブルーシューズ,シューズ,28209,水色,シークレットアリス,クール,650,AM12,りんか＆めるプリチケセット,
am_042,AM-042,R,クラシックハートライトブルーヘアアクセ,ヘアアクセ,28210,水色,シークレットアリス,クール,550,AM12,りんか＆めるプリチケセット,
am_043,AM-043,R,スターダストエメラルドグラデワンピ,ワンピース,28195,緑,シークレットアリス,クール,1000,AM13,プリ☆チャンファイル りんか＆める,
am_044,AM-044,SR,ノーブルドールラベンダートップス,トップス,28242,紫,ドーリーワルツ,ラブリー,800,AM14,プリ☆チャンやってみたDXセット ステージ2,
am_045,AM-045,SR,ノーブルドールラベンダースカート,ボトムス,28243,紫,ドーリーワルツ,ラブリー,700,AM14,プリ☆チャンやってみたDXセット ステージ2,
am_046,AM-046,SR,ノーブルドールラベンダーシューズ,シューズ,28244,紫,ドーリーワルツ,ラブリー,750,AM14,プリ☆チャンやってみたDXセット ステージ2,
am_047,AM-047,SR,ノーブルドールラベンダーヘアアクセ,ヘアアクセ,28245,紫,ドーリーワルツ,ラブリー,700,AM14,プリ☆チャンやってみたDXセット ステージ2,
am_048,AM-048,SR,パンクキャットブラウンピンクトップス,トップス,28246,茶,ロマンスビート,クール,750,AM15,プリ☆チャンやってみたDXセット ステージ2,
am_049,AM-049,SR,パンクキャットブラウンピンクスカート,ボトムス,28247,ピンク,ロマンスビート,クール,800,AM15,プリ☆チャンやってみたDXセット ステージ2,
am_050,AM-050,SR,パンクキャットブラウンピンクシューズ,シューズ,28248,ピンク,ロマンスビート,クール,700,AM15,プリ☆チャンやってみたDXセット ステージ2,
am_051,AM-051,SR,パンクキャットブラウンピンクヘアアクセ,ヘアアクセ,28249,茶,ロマンスビート,クール,700,AM15,プリ☆チャンやってみたDXセット ステージ2,
am_052,AM-052,SR,ファンキーファーパープルトップス,トップス,28250,オレンジ,ユニバースクイーン,クール,700,AM16,プリ☆チャンやってみたDXセット ステージ2,
am_053,AM-053,SR,ファンキーファーパープルスカート,ボトムス,28251,紫,ユニバースクイーン,クール,750,AM16,プリ☆チャンやってみたDXセット ステージ2,
am_054,AM-054,SR,ファンキーファーパープルピンクシューズ,シューズ,28252,ピンク,ユニバースクイーン,クール,800,AM16,プリ☆チャンやってみたDXセット ステージ2,
am_055,AM-055,SR,ファンキーファーパープルヘアアクセ,ヘアアクセ,28253,紫,ユニバースクイーン,クール,700,AM16,プリ☆チャンやってみたDXセット ステージ2,
am_056_0,AM-056,SR,わんわんポリスグリーントップス,トップス,28254,緑,ガールズエール,ポップ,800,AM17,アプリケース みらい＆スイートハニー,
am_057_0,AM-057,SR,わんわんポリスグリーンヘアアクセ,ヘアアクセ,28255,黒,ガールズエール,ポップ,700,AM17,アプリケース みらい＆スイートハニー,
am_058_0,AM-058,SR,わんわんポリスグリーンスカート,ボトムス,28256,緑,ガールズエール,ポップ,750,AM17,アプリケース アンジュ＆プレシャスミューズ,
am_059_0,AM-059,SR,わんわんポリスグリーンシューズ,シューズ,28257,黒,ガールズエール,ポップ,700,AM17,アプリケース アンジュ＆プレシャスミューズ,
am_056,AM-056,KR,クールミラクル☆キラッツグループキラッとワンピ,ワンピース,28362,紫,シークレットアリス,クール,1900,PS01,プリ☆スタパック,
am_057,AM-057,KR,クールミラクル☆キラッツグループキラッとシューズ,シューズ,28363,紫,シークレットアリス,クール,900,PS01,プリ☆スタパック,
am_058,AM-058,KR,クールミラクル☆キラッツグループキラッとヘアアクセ,ヘアアクセ,28364,紫,シークレットアリス,クール,900,PS01,プリ☆スタパック,
am_059,AM-059,PR,ゴシックフリルナイトグリーンスカート,ボトムス,28306,緑,シークレットアリス,クール,900,PS02,プリ☆スタパック,
am_060,AM-060,PR,ゴシックフリルナイトグリーンシューズ,シューズ,28307,緑,シークレットアリス,クール,850,PS02,プリ☆スタパック,
am_061,AM-061,PR,ゴシックフリルナイトグリーンヘアアクセ,ヘアアクセ,28308,緑,シークレットアリス,クール,850,PS02,プリ☆スタパック,
am_062,AM-062,PR,フラワープリンセスブルートップス,トップス,28365,水色,スイートハニー,ラブリー,900,PS03,プリ☆スタパック,
am_063,AM-063,PR,フラワープリンセスブルースカート,ボトムス,28366,水色,スイートハニー,ラブリー,950,PS03,プリ☆スタパック,
am_064,AM-064,PR,フラワープリンセスブルーシューズ,シューズ,28367,水色,スイートハニー,ラブリー,850,PS03,プリ☆スタパック,
am_065,AM-065,PR,フラワープリンセスブルーヘアアクセ,ヘアアクセ,28368,水色,スイートハニー,ラブリー,850,PS03,プリ☆スタパック,
am_066,AM-066,PR,スーパーサイリウムあろまアナザーワンピ,ワンピース,28369,ピンク,ブランドなし,クール,1610,PS04,プリ☆スタパック,
am_067,AM-067,PR,スーパーサイリウムあろまアナザーシューズ,シューズ,28370,ピンク,ブランドなし,クール,850,PS04,プリ☆スタパック,
am_068,AM-068,PR,スーパーサイリウムあろまアナザーヘアアクセ,アクセサリー,28371,ゴールド,ブランドなし,クール,850,PS04,プリ☆スタパック,
am_069,AM-069,SR,ノーブルドールグリーントップス,トップス,28372,緑,ドーリーワルツ,ラブリー,800,PS05,プリ☆スタパック,
am_070,AM-070,SR,ノーブルドールグリーンパンツ,ボトムス,28373,緑,ドーリーワルツ,ラブリー,700,PS05,プリ☆スタパック,
am_071,AM-071,SR,ノーブルドールグリーンシューズ,シューズ,28374,緑,ドーリーワルツ,ラブリー,750,PS05,プリ☆スタパック,
am_072,AM-072,SR,ノーブルドールグリーンヘアアクセ,ヘアアクセ,28375,緑,ドーリーワルツ,ラブリー,700,PS05,プリ☆スタパック,
am_073,AM-073,SR,ノーブルドールラベンダーパンツ,ボトムス,28376,紫,ドーリーワルツ,ラブリー,700,PS05,プリ☆スタパック,
am_074,AM-074,SR,ブリリアントプリンススカーレットサイリウムワンピ,ワンピース,28377,赤,ブランドなし,クール,1300,PS06,プリ☆スタパック,
am_075,AM-075,SR,ブリリアントプリンススカーレットサイリウムシューズ,シューズ,28378,ゴールド,ブランドなし,クール,700,PS06,プリ☆スタパック,
am_076,AM-076,SR,ブリリアントプリンススカーレットサイリウムヘアアクセ,アクセサリー,28379,赤,ブランドなし,クール,700,PS06,プリ☆スタパック,
am_077,AM-077,SR,ピュアプレミアムブロッサムウエディング,ワンピース,28380,ピンク,ブランドなし,プレミアム,1300,PS07,プリ☆スタパック,
am_078,AM-078,SR,ピュアプレミアムブロッサムハイヒール,シューズ,28381,ピンク,ブランドなし,プレミアム,700,PS07,プリ☆スタパック,
am_079,AM-079,SR,ピュアプレミアムブロッサムティアラ,アクセサリー,28382,ピンク,ブランドなし,プレミアム,700,PS07,プリ☆スタパック,
am_080,AM-080,R,ポップコーンショップレッドトップス,トップス,28383,赤,ガールズエール,ポップ,750,PS08,プリ☆スタパック,
am_081,AM-081,R,ポップコーンショップレッドパンツ,ボトムス,28384,赤,ガールズエール,ポップ,700,PS08,プリ☆スタパック,
am_082,AM-082,R,ポップコーンショップレッドシューズ,シューズ,28385,赤,ガールズエール,ポップ,800,PS08,プリ☆スタパック,
am_083,AM-083,R,ポップコーンショップレッドヘアアクセ,ヘアアクセ,28386,赤,ガールズエール,ポップ,700,PS08,プリ☆スタパック,
am_084,AM-084,R,プリ×プリメイドパープルトップス,トップス,28387,紫,ブランドなし,クール,650,PS09,プリ☆スタパック,
am_085,AM-085,R,プリ×プリメイドパープルスカート,ボトムス,28388,紫,ブランドなし,クール,600,PS09,プリ☆スタパック,
am_086,AM-086,R,プリ×プリメイドパープルシューズ,シューズ,28389,紫,ブランドなし,クール,550,PS09,プリ☆スタパック,
am_087,AM-087,R,プリ×プリメイドパープルヘアアクセ,アクセサリー,28390,紫,ブランドなし,クール,550,PS09,プリ☆スタパック,
am_088,AM-088,R,しんぴのシンフォニアドレス,ワンピース,28391,紫,ブランドなし,プレミアム,1000,PS10,プリ☆スタパック,
am_089,AM-089,R,ゆめみるシンフォニアパンプス,シューズ,28392,紫,ブランドなし,プレミアム,550,PS10,プリ☆スタパック,
am_090,AM-090,R,よろこびのシンフォニアカチューシャ,アクセサリー,28393,黒,ブランドなし,プレミアム,550,PS10,プリ☆スタパック,
am_091,AM-091,N,ツートンカラーパターントップス,トップス,28394,黄,ロマンスビート,クール,500,PS11,プリ☆スタパック,
am_092,AM-092,N,ツートンカラーパターンスカート,ボトムス,28395,黄,ロマンスビート,クール,450,PS11,プリ☆スタパック,
am_093,AM-093,N,ツートンカラーパターンシューズ,シューズ,28396,黒,ロマンスビート,クール,400,PS11,プリ☆スタパック,
am_094,AM-094,N,ツートンカラーパターンヘアアクセ,ヘアアクセ,28397,黒,ロマンスビート,クール,400,PS11,プリ☆スタパック,
am_095,AM-095,N,スターダストブルーグラデワンピ,ワンピース,28398,青,シークレットアリス,クール,700,PS12,プリ☆スタパック,
am_096,AM-096,N,スターダストブルーグラデシューズ,シューズ,28399,青,シークレットアリス,クール,400,PS12,プリ☆スタパック,
am_097,AM-097,N,スターダストブルーグラデヘアアクセ,ヘアアクセ,28400,青,シークレットアリス,クール,400,PS12,プリ☆スタパック,
am_098,AM-098,N,トゥインクルスターかただしトップス,トップス,28401,ピンク,ユニバースクイーン,クール,400,PS13,プリ☆スタパック,
am_099,AM-099,N,トゥインクルスタースカート,スカート,28402,白,ユニバースクイーン,クール,500,PS13,プリ☆スタパック,
am_100,AM-100,N,トゥインクルスターシューズ,シューズ,28403,ピンク,ユニバースクイーン,クール,450,PS13,プリ☆スタパック,
am_101,AM-101,N,トゥインクルスターヘアアクセ,ヘアアクセ,28404,青,ユニバースクイーン,クール,450,PS13,プリ☆スタパック,
am_102,AM-102,N,じょうねつのシンフォニアドレス,ワンピース,28405,赤,ブランドなし,プレミアム,700,PS14,プリ☆スタパック,
am_103,AM-103,N,はじまりのシンフォニアブーツ,シューズ,28406,白,ブランドなし,プレミアム,400,PS14,プリ☆スタパック,
am_104,AM-104,N,えいえんなるシンフォニアティアラ,ヘアアクセ,28407,シルバー,ブランドなし,プレミアム,400,PS14,プリ☆スタパック,
am_105,AM-105,KR,スイートハニーブルーキラッとワンピ,ワンピース,,青,スイートハニー,ラブリー,1900,PS15,プリ☆スタパック,
am_106,AM-106,KR,スイートハニーブルーキラッとシューズ,シューズ,,青,スイートハニー,ラブリー,900,PS15,プリ☆スタパック,
am_107,AM-107,KR,スイートハニーブルーキラッとヘアアクセ,ヘアアクセ,,青,スイートハニー,ラブリー,900,PS15,プリ☆スタパック,
am_108,AM-108,SR,ジュエルパクトワンピ,ワンピース,,白,プリズムストーン,プレミアム,1300,AM18,ジュエルパクト シャーベットピンク・エレガントパープルDXセット,
am_109,AM-109,SR,ジュエルパクトシューズ,シューズ,,白,プリズムストーン,プレミアム,700,AM18,ジュエルパクト シャーベットピンク・エレガントパープルDXセット,
am_110,AM-110,SR,ジュエルパクトヘアアクセ,ヘアアクセ,,白,プリズムストーン,プレミアム,700,AM18,ジュエルパクト シャーベットピンク・エレガントパープルDXセット,
am_111,AM-111,R,デニムリボンテディベアピンクワンピ,ワンピース,,ピンク,スイートハニー,ラブリー,1000,AM19,みらいのプリチケバッグ,
am_112,AM-112,R,デニムリボンイエローパンプス,シューズ,,黄,スイートハニー,ラブリー,550,AM19,みらいのプリチケバッグ,
am_113,AM-113,R,ゆるふわラブリーラベンダーワンピ,ワンピース,,紫,キューティーハピネス,ラブリー,1000,AM20,プリ☆チャンファイル だいあ＆ミラクル☆キラッツ,
am_114,AM-114,R,ゆるふわラブリーミントワンピ,ワンピース,,緑,キューティーハピネス,ラブリー,1000,AM21,プリチケケース,
am_115,AM-115,R,デニムリボンテディベアイエローワンピ,ワンピース,,黄,スイートハニー,ラブリー,1000,AM21,ジュエルケース,
am_116,AM-116,R,デニムリボンブルーパンプス,シューズ,,水色,スイートハニー,ラブリー,550,AM21,ジュエルケース,
am_117,AM-117,SR,ファンシーレスアップトップス,トップス,,ピンク,スイートハニー,ラブリー,800,AM22,ジュエルアイドルチャレンジセット～ミラクル☆キラッツ～,
am_118,AM-118,SR,ファンシーレスアップスカート,スカート,,ピンク,スイートハニー,ラブリー,750,AM22,ジュエルアイドルチャレンジセット～ミラクル☆キラッツ～,
am_119,AM-119,SR,ファンシーレスアップシューズ,シューズ,,ピンク,スイートハニー,ラブリー,700,AM22,ジュエルアイドルチャレンジセット～ミラクル☆キラッツ～,
am_120,AM-120,SR,ファンシーレスアップヘアアクセ,ヘアアクセ,,ピンク,スイートハニー,ラブリー,700,AM22,ジュエルアイドルチャレンジセット～ミラクル☆キラッツ～,
am_121,AM-121,R,クラッシーブルーチェックブラウス,トップス,,青,シークレットアリス,クール,600,AM23,ジュエルアイドルチャレンジセット～ミラクル☆キラッツ～,
am_122,AM-122,R,クラッシーブルーチェックスカート,スカート,,青,シークレットアリス,クール,650,AM23,ジュエルアイドルチャレンジセット～ミラクル☆キラッツ～,
am_123,AM-123,R,クラッシーブルーチェックパンプス,シューズ,,赤,シークレットアリス,クール,550,AM23,ジュエルアイドルチャレンジセット～ミラクル☆キラッツ～,
am_124,AM-124,R,クラッシーブルーチェックヘアアクセ,ヘアアクセ,,赤,シークレットアリス,クール,550,AM23,ジュエルアイドルチャレンジセット～ミラクル☆キラッツ～,
am_125,AM-125,SR,イエローハートのしゃぼんだまセット,パシャっとアイテム,,黄色,ガールズエール,ポップ,700,AM24,ジュエルアイドルチャレンジセット～ミラクル☆キラッツ～,
am_126,AM-126,PR,ラビットカメオピンクトップス,トップス,,ピンク,ドーリーワルツ,ラブリー,900,PT01,プリチケパック,
am_127,AM-127,PR,ラビットカメオピンクスカート,ボトムス,,ピンク,ドーリーワルツ,ラブリー,950,PT01,プリチケパック,
am_128,AM-128,PR,ラビットカメオピンクシューズ,シューズ,,ピンク,ドーリーワルツ,ラブリー,850,PT01,プリチケパック,
am_129,AM-129,PR,ラビットカメオピンクヘアアクセ,ヘアアクセ,,ピンク,ドーリーワルツ,ラブリー,850,PT01,プリチケパック,
am_130,AM-130,PR,スーパーサイリウムみかんアナザーワンピ,ワンピ,,黒,シルキーハート,ラブリー,1610,PT02,プリチケパック,
am_131,AM-131,PR,スーパーサイリウムみかんアナザーシューズ,シューズ,,黒,シルキーハート,ラブリー,850,PT02,プリチケパック,
am_132,AM-132,PR,スーパーサイリウムみかんアナザーヘアアクセ,ヘアアクセ,,ゴールド,シルキーハート,ラブリー,850,PT02,プリチケパック,
am_133,AM-133,PR,スーパーサイリウムガァルルアナザーヘアアクセ,ワンピ,,黒,マリオネットミュー,ラブリー,1610,PT03,プリチケパック,
am_134,AM-134,PR,スーパーサイリウムガァルルアナザーヘアアクセ,シューズ,,黒,マリオネットミュー,ラブリー,850,PT03,プリチケパック,
am_135,AM-135,PR,スーパーサイリウムガァルルアナザーヘアアクセ,ヘアアクセ,,青,マリオネットミュー,ラブリー,850,PT03,プリチケパック,
am_136,AM-136,SR,フラワーパーティートップス,トップス,,ピンク,キューティーハピネス,ラブリー,800,PT04,プリチケパック,
am_137,AM-137,SR,フラワーパーティースカート,ボトムス,,ピンク,キューティーハピネス,ラブリー,750,PT04,プリチケパック,
am_138,AM-138,SR,フラワーパーティーシューズ,シューズ,,ピンク,キューティーハピネス,ラブリー,700,PT04,プリチケパック,
am_139,AM-139,SR,フラワーパーティーヘアアクセ,ヘアアクセ,,ピンク,キューティーハピネス,ラブリー,700,PT04,プリチケパック,
am_140,AM-140,SR,ホリックトリックブルーサイリウムワンピ,ワンピース,,青,ホリックトリック,クール,1300,PT05,プリチケパック,
am_141,AM-141,SR,ホリックトリックブルーサイリウムシューズ,シューズ,,黒,ホリックトリック,クール,700,PT05,プリチケパック,
am_142,AM-142,SR,ホリックトリックブルーサイリウムヘアアクセ,ヘアアクセ,,黒,ホリックトリック,クール,700,PT05,プリチケパック,
am_143,AM-143,SR,ココフラワーブルーサイリウムワンピ,ワンピ,,青,ココフラワー,ラブリー,1300,PT06,プリチケパック,
am_144,AM-144,SR,ココフラワーブルーサイリウムサイリウムシューズ,シューズ,,赤,ココフラワー,ラブリー,700,PT06,プリチケパック,
am_145,AM-145,SR,ココフラワーブルーサイリウムヘアアクセ,ヘアアクセ,,赤,ココフラワー,ラブリー,700,PT06,プリチケパック,
am_146,AM-146,R,ワイズガールブラウントップス,トップス,,ピンク,シークレットアリス,クール,650,PT07,プリチケパック,
am_147,AM-147,R,ワイズガールブラウンスカート,ボトムス,,赤,シークレットアリス,クール,600,PT07,プリチケパック,
am_148,AM-148,R,ワイズガールブラウンシューズ,シューズ,,ピンク,シークレットアリス,クール,550,PT07,プリチケパック,
am_149,AM-149,R,ワイズガールブラウンヘアアクセ,ヘアアクセ,,赤,シークレットアリス,クール,550,PT07,プリチケパック,
am_150,AM-150,R,ミュージシャンレッドジャケット,トップス,,赤,ロマンスビート,クール,650,PT08,プリチケパック,
am_151,AM-151,R,ミュージシャンレッドデニム,ボトムス,,赤,ロマンスビート,クール,550,PT08,プリチケパック,
am_152,AM-152,R,ミュージシャンレッドシューズ,シューズ,,赤,ロマンスビート,クール,600,PT08,プリチケパック,
am_153,AM-153,R,ミュージシャンレッドレッドハット,ヘアアクセ,,赤,ロマンスビート,クール,550,PT08,プリチケパック,
am_154,AM-154,R,キラキラフィーバーブルートップス,トップス,,青,ユニバースクイーン,クール,550,PT09,プリチケパック,
am_155,AM-155,R,キラキラフィーバーブルースカート,ボトムス,,青,ユニバースクイーン,クール,600,PT09,プリチケパック,
am_156,AM-156,R,キラキラフィーバーブルーシューズ,シューズ,,黒,ユニバースクイーン,クール,650,PT09,プリチケパック,
am_157,AM-157,R,キラキラフィーバーブルーヘアアクセ,ヘアアクセ,,黒,ユニバースクイーン,クール,550,PT09,プリチケパック,
am_158,AM-158,R,ダンシングクイーンラブリンワンピ,ワンピース,,ピンク,プリティーリズム,プレミアム,1000,PT10,プリチケパック,
am_159,AM-159,R,ダンシングクイーンラブリンシューズ,シューズ,,黒,プリティーリズム,プレミアム,550,PT10,プリチケパック,
am_160,AM-160,R,ダンシングクイーンラブリンヘアアクセ,ヘアアクセ,,黒,プリティーリズム,プレミアム,550,PT10,プリチケパック,
am_161,AM-161,R,ローズ&レースグレーンワンピ,ワンピース,,緑,プレシャスミューズ,プレミアム,1000,PT11,プリチケパック,
am_162,AM-162,R,ローズ&レースグリーンシューズ,シューズ,,緑,プレシャスミューズ,プレミアム,550,PT11,プリチケパック,
am_163,AM-163,R,ローズ&レースグリーンヘアアクセ,ヘアアクセ,,緑,プレシャスミューズ,プレミアム,550,PT11,プリチケパック,
am_164,AM-164,N,ハッピークッキーレッドトップス,トップス,,赤,スイートハニー,ラブリー,400,PT12,プリチケパック,
am_165,AM-165,N,ハッピークッキーレッドスカート,ボトムス,,赤,スイートハニー,ラブリー,450,PT12,プリチケパック,
am_166,AM-166,N,ハッピークッキーレッドレッドシューズ,シューズ,,赤,スイートハニー,ラブリー,500,PT12,プリチケパック,
am_167,AM-167,N,ハッピークッキーレッドヘアアクセ,ヘアアクセ,,赤,スイートハニー,ラブリー,400,PT12,プリチケパック,
am_168,AM-168,N,セーラーチアピンクリボントップス,トップス,,水色,ガールズエール,ポップ,400,PT13,プリチケパック,
am_169,AM-169,N,セーラーチアピンクリボンスカート,ボトムス,,ピンク,ガールズエール,ポップ,500,PT13,プリチケパック,
am_170,AM-170,N,セーラーチアピンクリボンシューズ,シューズ,,白,ガールズエール,ポップ,450,PT13,プリチケパック,
am_171,AM-171,N,セーラーチアピンクリボンヘアアクセ,ヘアアクセ,,ピンク,ガールズエール,ポップ,400,PT13,プリチケパック,
am_172,AM-172,N,ル・セリアナゴージャスグリーンジャケット,トップス,,緑,プリティーリズム,プレミアム,500,PT14,プリチケパック,
am_173,AM-173,N,ル・セリアナゴージャススカート,ボトムス,,黒,プリティーリズム,プレミアム,450,PT14,プリチケパック,
am_174,AM-174,N,ル・セリアナローファー,シューズ,,赤,プリティーリズム,プレミアム,400,PT14,プリチケパック,
am_175,AM-175,KR,ピュアプリンセスロゼキラッとワンピ,ワンピース,,ピンク,スイートハニー,ラブリー,1900,PT15,プリチケパック,
am_176,AM-176,KR,ピュアプリンセスロゼキラッとシューズ,シューズ,,ピンク,スイートハニー,ラブリー,900,PT15,プリチケパック,
am_177,AM-177,KR,ピュアプリンセスロゼキラッとヘアアクセ,ヘアアクセ,,ピンク,スイートハニー,ラブリー,900,PT15,プリチケパック,
am_178,AM-178,SR,ローズガーデントップス,トップス,,赤,ドーリーワルツ,ラブリー,800,AM25,ジュエルアイドルチャレンジセット～メルティックスター～,
am_179,AM-179,SR,ローズガーデンスカート,スカート,,赤,ドーリーワルツ,ラブリー,750,AM25,ジュエルアイドルチャレンジセット～メルティックスター～,
am_180,AM-180,SR,ローズガーデンシューズ,シューズ,,赤,ドーリーワルツ,ラブリー,700,AM25,ジュエルアイドルチャレンジセット～メルティックスター～,
am_181,AM-181,SR,ローズガーデンヘアアクセ,ヘアアクセ,,赤,ドーリーワルツ,ラブリー,700,AM25,ジュエルアイドルチャレンジセット～メルティックスター～,
am_182,AM-182,SR,サーカスリングマスターオレンジトップス,トップス,,オレンジ,ユニバースクイーン,クール,750,AM26,ジュエルアイドルチャレンジセット～メルティックスター～,
am_183,AM-183,SR,サーカスリングマスターオレンジスカート,スカート,,オレンジ,ユニバースクイーン,クール,700,AM26,ジュエルアイドルチャレンジセット～メルティックスター～,
am_184,AM-184,SR,サーカスリングマスターオレンジシューズ,シューズ,,白,ユニバースクイーン,クール,800,AM26,ジュエルアイドルチャレンジセット～メルティックスター～,
am_185,AM-185,SR,サーカスリングマスターオレンジヘアアクセ,ヘアアクセ,,白,ユニバースクイーン,クール,700,AM26,ジュエルアイドルチャレンジセット～メルティックスター～,
